,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
280,oYTuRkZpDRc,DW हिन्दी,"बर्फ की ये 6,200 फीट मोटी चादर पिघली तो आ सकती है प्रलय [Why is the Antarctic so important for us?]","['antarctica life', 'antarctica trailer', 'antarctica tour', 'antarctica expedition', 'antarctic station', 'antarctic ocean', 'antarctic ice melting', 'antarctic penguins', 'antarctica life in hindi', 'antarctica life documentary', 'antarctica is a desert', 'antarctica island in hindi', 'antarctica is a country', 'antarctica is melting', 'dw hindi', 'dw hindi documentary', 'dw hindi manthan', 'अंटार्कटिका महाद्वीप के बारे में जानकारी', 'अंटार्कटिका', 'अंटार्कटिका महाद्वीप वीडियो', 'अंटार्कटिक महासागर']",2021-03-21T07:15:01Z,8040761,119865,2309,,PT7M58S,hd,https://i.ytimg.com/vi/oYTuRkZpDRc/hqdefault.jpg
281,LLUWt3r4ljg,Infinity Algo,🔴Live NIFTY & NIFTY BANK Signals Free 1m Chart NIFTY NIFTY BANK Stock Trading Analysis & Prediction,"['nifty', 'nifty bank', 'nifty signals', 'nifty bank signals', 'stock', 'stocks', 'nifty live', 'nifty bank live', 'stock market', 'nifty prediction', 'banknifty', 'bank nifty live', 'bank nifty prediction', 'technical analysis', 'analysis', 'indicator', 'infinity algo', 'stocks indicator', 'stock market live', 'nifty analysis', 'bank nifty', 'trading', 'tradingview indicator', 'trading live', 'day trading', 'stockmarket', 'best indicator', 'market analysis', 'live trading', 'buy sell indicator', 'day trading live', 'live day trading', '1m']",2024-07-30T02:08:29Z,124151,1042,0,,P0D,sd,https://i.ytimg.com/vi/LLUWt3r4ljg/hqdefault_live.jpg
282,dTKjp-WRfEg,Barbascura eXtra,I disagi dell'AXOLOTL,"['barbascura', 'barbascura extra', 'animali', 'estinzione', 'axolotl', 'metamorfosi', 'scienza', 'assurdità', 'divinità', 'dei', 'dio', 'corteggiamento', 'amore', 'ammmore', 'uova', 'girini', 'rane', 'anfibi', 'salamandre', 'tiroide', 'tsh', 'rigenerazione']",2024-12-23T13:00:48Z,186797,16755,484,,PT17M20S,hd,https://i.ytimg.com/vi/dTKjp-WRfEg/hqdefault.jpg
283,2b7GY4BSUmU,World War Two,"001 -The Polish-German War - WW2 - September 1, 1939 [IMPROVED]","['The Great War', 'Wold War Two', 'WWII', 'WWI', 'Axis', 'European War', 'TimeGhost', 'WW2', 'Indy Neidell', 'Indy Neidell WW2', 'Second World War', 'World War Two Day by Day', 'World War Two in realtime', 'World War Two YouTube', 'YouTube', 'Documentary', 'Historian', 'History', 'Rework', 'Polish-German War', '1939', '1 September 1939', 'Invasion of Poland', 'Poland', 'Polish', 'Rydz Smygly', 'Rundstedt', 'Halder', 'Hitler', 'World War Two series', 'Eastory', 'Fall Weiss', 'Warsaw', 'Danzig']",2020-06-21T14:34:09Z,1215504,26587,785,,PT11M37S,hd,https://i.ytimg.com/vi/2b7GY4BSUmU/hqdefault.jpg
284,IZTvIbGibu4,YKS SPOR,ÖLÜYE SAYGISI OLMAYANIN DİRİSİNE SAYGIM HİÇ OLMAZ - VOLKAN DEMİREL,,2024-12-22T19:04:42Z,586769,22053,1169,,PT34S,hd,https://i.ytimg.com/vi/IZTvIbGibu4/hqdefault.jpg
285,d3Vg8FLjq9k,Easy German,Top 100 German Verbs,"['language', 'german lesson', 'teacher', 'learn', 'native', 'native speaker', 'languages', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorials', 'language learning', 'german', 'german language', 'germany', 'deutsch', 'deutsch lernen', 'deutsch video', 'deutsch interview', 'deutsch unterricht', 'deutsche sprache', 'german native speaker', 'learn german', 'easy german', 'easy languages', 'deutschland', 'german with subtitles']",2022-01-10T15:34:30Z,2010678,50470,1348,,PT44M54S,hd,https://i.ytimg.com/vi/d3Vg8FLjq9k/hqdefault.jpg
286,XlvEymU-S4o,Cogito,Islam Explained,"['what is islam', 'what is islam religion', 'islam', 'what do muslims believe', 'what is sharia law', 'what does sharia mean', 'what does islam believe', 'prophet muhammad', 'the life of muhammad', 'islam explained', 'who is muhammad', 'islam religion', 'why cant you draw mohammed', 'what is islam and', 'what is islam and muslim', 'how islam began', 'the origins of islam', 'islam in 10 minutes', 'what is islams main teaching', 'sharia law explained', 'islamic videos', 'the life of muhammad the prophet of islam']",2021-01-09T15:00:17Z,2153190,55178,11906,,PT23M17S,hd,https://i.ytimg.com/vi/XlvEymU-S4o/hqdefault.jpg
287,_zhADvmUJe0,Dhruv Rathee,What is Dogecoin? | Bitcoin vs Dogecoin | Explained by Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'Dogecoin', 'Dogecoin kya hai', 'What is Dogecoin', 'Dogecoin vs Bitcoin', 'Bitcoin', 'What is Bitcoin', 'Cryptocurrency', 'stock market', 'bitcoin crash', 'elon musk', 'Dogecoin inr price', 'dogecoin inr', 'etherium', 'altcoins', 'altcoin', 'share market', 'doge meme', 'shitcoin', 'Bitcoin kya hai', 'bitcoin vs dogecoin', 'dogecoin price today', 'bitcoin price today']",2021-06-04T07:35:18Z,1568793,74288,5504,,PT9M47S,hd,https://i.ytimg.com/vi/_zhADvmUJe0/hqdefault.jpg
288,1AElONvi9WQ,Kurzgesagt – In a Nutshell,Why Blue Whales Don't Get Cancer - Peto's Paradox,"['Cancer', 'healing', 'peto’s paradox', 'paradox', 'peto', 'therapy', 'biology', 'rhinoceros', 'blue whale', 'mouse', 'elephant', 'giraffe', 'cell', 'human cell', 'body cell', 'cancer cell', 'immune system', 'cancer rate', 'human being', 'evolution', 'hyper tumor', 'hyper parasite', 'mutation', 'Gene', 'DNA', 'proto oncogene', 'tumor suppressor gene', 'caretaker', 'gatekeeper', 'age', 'aging', 'ulcer', 'tumor', 'metabolism', 'cell structure']",2020-03-01T13:30:00Z,26681167,871589,21878,,PT7M7S,hd,https://i.ytimg.com/vi/1AElONvi9WQ/hqdefault.jpg
289,9YwwDQCr7fk,Easy German,Bavarian Dialect vs. Standard German,"['language', 'german lesson', 'teacher', 'learn', 'native', 'native speaker', 'languages', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorials', 'language learning', 'german', 'german language', 'germany', 'deutsch', 'deutsch lernen', 'deutsch video', 'deutsch interview', 'deutsch unterricht', 'deutsche sprache', 'german native speaker', 'learn german', 'easy german', 'easy languages', 'deutschland', 'german with subtitles', 'Bairisch', 'Bayerisch', 'Dialekt', 'dialect', 'Bavarian', 'Language', 'Dialekte', 'dialects', 'Munich', 'Landshut']",2022-08-03T17:00:04Z,1022405,15975,1984,,PT16M23S,hd,https://i.ytimg.com/vi/9YwwDQCr7fk/hqdefault.jpg
