Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count
423,RjHKXQROiOc,LEC,Caedrelverse | 2022 LEC Spring,"['LEC', 'Caedrel', 'sjokz', 'drakos', 'multiverse', 'caedrelverse', 'cold open', 'broadcast', 'funny', 'burgerflip', 'dimension', 'cancel', 'malzahar ult', 'playoffs', 'universe', 'fast food', 'esports', 'lolesports', 'league of legends', 'gaming']",2022-02-12T11:00:24Z,108637,6791.0,159.0,,PT4M2S,hd,https://i.ytimg.com/vi/RjHKXQROiOc/hqdefault.jpg,298.3504638671875,0.3058285415172577,0.3178905248641968,0.0
424,JqsjOn_PZVc,"THE GUIDE - FC 25 Tutorials, Tips & Tricks!",Stepovers are back baby! Most effective & versatile skillmove post patch!,"['fifa 22 stepovers', 'fifa 22 stepovers tutorial', 'fifa 22 skill moves', 'fifa 22 skill move tutorial', 'fifa 22 attacking tips']",2022-07-28T14:16:22Z,192502,5921.0,32.0,,PT1M,hd,https://i.ytimg.com/vi/JqsjOn_PZVc/hqdefault.jpg,15.07064723968506,0.1038058698177337,0.1054332703351974,0.0
425,No6L2kh3QHQ,Play Nintendo,Mario and Friends - Epic Collection of Game Highlights Episode 1 | @playnintendo,"['Nintendo', 'Play Nintendo', 'fun', 'kid', 'funny', 'game', 'video game', 'gameplay', 'gaming', 'action', 'adventure', 'Mario and Friends', 'Mario and Friends Launch Trailer', 'Mario and Friends trailer', 'Mario and Friends nintendo switch', 'Mario and Friends switch', 'Mario and Friends gameplay', 'available now', 'Mario and Friends game trailer', 'trailer', 'launch trailer', 'launch', 'Mario and Friends nintendo', 'Mario and Friends switch gameplay', 'switch trailer', 'nintendo switch trailer', 'nintendo switch', 'switch gameplay', 'release']",2022-08-06T13:00:10Z,223597,256.0,,,PT10M59S,hd,https://i.ytimg.com/vi/No6L2kh3QHQ/hqdefault.jpg,298.3682861328125,0.464632123708725,0.4065763354301452,0.0
426,HMcNLpxEIMg,C4D4U,PacMan 3D V1 TEST with Jelly 😋 ❤️ C4D4U,"['PacMan', 'ASMR', 'Satisfying', 'C4D4U', 'Jelly', 'Jello', 'Sphere', 'Cinema4D', 'RedShift3D', 'Game', 'Animation', 'Simulation', 'Delicious']",2020-08-01T22:55:25Z,154648541,22876.0,981.0,,PT1M30S,hd,https://i.ytimg.com/vi/HMcNLpxEIMg/hqdefault.jpg,5.501585006713867,0.172570914030075,0.2460532188415527,0.0
427,uh4Iy-p943M,Ubisoft North America,Assassin's Creed Odyssey: Discovery Tour | Ubisoft [NA],"[""Assassin's Creed Odyssey"", ""Assassin's Creed Odyssey Trailer"", 'Ancient Greece', 'Open World Game', 'Release Date', 'Ubisoft', ""Assassin's Creed Odyssey Gameplay"", 'Gameplay', 'Xbox', 'PlayStation', 'PC', 'Stealth', 'Adventure', 'Action', 'Parkour', 'Assassins Creed', 'New Assassins Creed', ""assassin's creed greece"", ""assassin's creed rpg"", ""assassin's creed odyssey rpg"", 'rpg', 'rpg games for xbox one', 'discovery tour', ""assassin's creed odyssey discovery tour"", ""assassin's creed discovery tour""]",2019-09-10T16:00:12Z,262016,3589.0,320.0,,PT3M52S,hd,https://i.ytimg.com/vi/uh4Iy-p943M/hqdefault.jpg,331.23583984375,0.2424694895744323,0.3786454796791076,0.0
428,lhlVCYwpbqM,Apex Legends,Apex Legends: Hunted Battle Pass Trailer,"['apex legends', 'apex', 'apex legends season 14', 'エーペックス', 'apex season 14', 'apex legends hunted', 'apex legends season 14 battle pass', 'apex season 14 trailer', 'apex legends trailer', 'apex trailer', 'apex battle pass season 14', 'apex season 14 battle pass', 'apex legends battle pass', 'hunted battle pass apex', 'battle pass trailer apex', 'respawn apex legends', 'battle royale game', 'apex legends ps4', 'apex legends xbox', 'apex legends pc', 'respawn entertainment', 'titanfall 2', 'apex トレーラー']",2022-08-08T15:00:04Z,2208071,65151.0,4479.0,,PT1M56S,hd,https://i.ytimg.com/vi/lhlVCYwpbqM/hqdefault.jpg,70.30390167236328,0.3118088543415069,0.3659404516220093,0.0
429,jD9tE6tM0mQ,MYSH,How to War Thunder / Beginner's Guide / Noob Quick Reference,,2021-02-21T19:09:13Z,1163578,24499.0,1535.0,,PT14M17S,hd,https://i.ytimg.com/vi/jD9tE6tM0mQ/hqdefault.jpg,288.66455078125,0.4582196772098541,0.4178305268287658,0.0
430,AmPS8LMRDnc,K. Tze – Friendly Gaming,Luigi is very ill. He needs a Surgery 😭🏥 Super Mario Odyssey Story,"['Luigi is very ill He needs a Surgery', 'Luigi is very ill', 'Luigi needs surgeries', 'Luigi needs a surgery', 'Luigi surgery', 'Luigi very sick', 'Luigi seriously ill', 'Luigi hospital', 'Luigi hospital surgery', 'super mario odyssey story', 'k.tze super mario', 'k.tze super mario odyssey', 'k.tze mario story', 'k.tze luigi surgery\nk.tze luigi hospital', 'Luigi surgery story', 'Luigi odyssey', 'mario story luigi surgery', 'k.tze', 'Luigi ist schwer krank', 'Luigi krankenhaus', 'luigi is ill', 'luigi is sick']",2024-12-20T17:15:00Z,265263,1699.0,322.0,,PT26M41S,hd,https://i.ytimg.com/vi/AmPS8LMRDnc/hqdefault.jpg,251.5577392578125,0.2739200294017792,0.4878400266170501,1.0
431,2_NLXtKToHg,Ubisoft,Mario + Rabbids Sparks of Hope - Game Introduction Trailer,"['2022', 'Cinematic Trailer', 'Luigi', 'MRSH', 'MRSOH', 'Mario', 'Mario+Rabbids', 'Mario+Rabbids Sparks of Hope', 'Nintendo', 'Nintendo Switch', 'Official', 'Peach', 'Rabbids', 'Switch', 'Ubisoft', 'Ubisoft Entertainement', 'Yoshi', 'gameplay', 'new', 'nintendo', 'showcase', 'video games']",2022-06-29T16:20:00Z,204233,1661.0,145.0,,PT6M28S,hd,https://i.ytimg.com/vi/2_NLXtKToHg/hqdefault.jpg,278.0669250488281,0.4556363821029663,0.2922424972057342,0.0
432,DlHcpQXG4r8,BrawlReflex,All Returning Lunar Skins,,2024-12-21T09:00:12Z,715748,44518.0,854.0,,PT48S,hd,https://i.ytimg.com/vi/DlHcpQXG4r8/hqdefault.jpg,19.165985107421875,0.8152849078178406,0.2851877212524414,0.0
