Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness
155,31W6jXO8wmM,Fox News,Sen. John Fetterman calls out Dems for calling Trump supporters 'fascist',"['Archbishop of New York', 'Cardinal Dolan', 'Cardinal Timothy Dolan', 'Carley Shimkus', 'Democratic Party', 'Democrats', 'Donald Trump', 'FNC', 'FOX', 'Fetterman', 'Fox & Friends First', 'Fox News', 'Fox News Channel', 'Fox News flash', 'Fox News media', 'Fox News video', 'GOP', 'Huckabee', 'John Fetterman', 'Mike Huckabeee', 'Republican Party', 'Republicans', 'Sen.. John Fetterman', 'Timothy Dolan', 'Todd Piro', 'Trump', 'Trump administration', 'Trump speech', 'Trump supporters', 'Trump transgender', 'media', 'news', 'politics']",2024-12-23T20:00:01Z,210106,5899.0,608.0,,PT5M54S,hd,https://i.ytimg.com/vi/31W6jXO8wmM/hqdefault.jpg,0.6171280741691589,0.316724956035614,0.31368422508239746
156,bNieBK9794g,DW Español,DW Noticias del 19 de junio: Petro gana en Colombia [Noticiero completo],,2022-06-19T23:48:49Z,131609,2578.0,942.0,,PT12M23S,hd,https://i.ytimg.com/vi/bNieBK9794g/hqdefault.jpg,262.7561950683594,0.20374880731105804,0.3008037805557251
157,AuxejqXF1U0,Sky News,Volodymyr Zelenskyy admits Ukraine cannot remove Russian troops from occupied parts,"['ukraine', 'russia', 'politics', 'world news', 'uk news', 'sky news']",2024-12-18T22:21:35Z,340695,2890.0,2628.0,,PT3M3S,hd,https://i.ytimg.com/vi/AuxejqXF1U0/hqdefault.jpg,325.591552734375,0.27830150723457336,0.35844752192497253
158,6TAnzDdahdU,DW Español,Moldavia asegura que Rusia planea invadir su país,"['Rusia', 'Moldavia', 'guerra', 'ucrania']",2023-02-20T20:45:00Z,177300,3338.0,1046.0,,PT4M8S,hd,https://i.ytimg.com/vi/6TAnzDdahdU/hqdefault.jpg,18.996503829956055,0.13848140835762024,0.4307487905025482
161,iEd1j0tse2E,Live Hindustan,"Iran के Supreme Leader Ali Khamenei ने Hezbollah, Hamas की मदद लेने से क्यों किया इंकार?|Israel","['livehindustan', 'hindustan', 'लाइव हिंदुस्तान', 'हिंदुस्तान लाइव', 'Latest Hindi News', 'Hindi News', 'Hindustan news', 'live Hindustan video', 'live Hindustan', 'hezbollah', 'israel hezbollah war', 'israel hezbollah', 'israel vs hezbollah', 'hezbollah warns israel', 'israel hezbollah conflict', 'hezbollah israel', 'hezbollah weapons', 'hezbollah vs israel', 'hezbollah israe war', 'hezbollah israel war', 'israel vs hezbollah war', 'hezbollah vs israel war', 'hezbollah and israel war', 'israel hezbollah clashes']",2024-12-23T17:02:22Z,145020,5617.0,315.0,,PT10M19S,hd,https://i.ytimg.com/vi/iEd1j0tse2E/hqdefault.jpg,272.857177734375,0.48354727029800415,0.31825873255729675
163,9ETG0SZKKgk,Al Jazeera English,What is monkeypox and should we be worried? | Start Here,['#monkeypox #monkeypox outbreak #monkeypox virus #monkeypox symptoms'],2022-06-02T14:49:08Z,182940,2487.0,340.0,,PT7M,hd,https://i.ytimg.com/vi/9ETG0SZKKgk/hqdefault.jpg,352.13751220703125,0.22393319010734558,0.3019482493400574
164,N3iZK6h2_7s,DW News,"European leaders Scholz, Macron and Draghi arrive in Kyiv to meet with Ukraine's Zelenskyy | DW News","['DW News', 'ukraine', 'russia', 'donbas', 'ukraine war', 'ukraine invasion', 'ukraine conflict', 'ukraine news', 'ukraine latest', 'sievierodonetsk', 'luhansk', 'ukraine frontline', 'scholz kyiv', 'scholz zelenskyy']",2022-06-16T08:27:57Z,300104,3847.0,1704.0,,PT13M58S,hd,https://i.ytimg.com/vi/N3iZK6h2_7s/hqdefault.jpg,17.663820266723633,0.2231316864490509,0.2558184266090393
167,JUzKzDqGmu4,DW News,US to send Ukraine 'advanced rocket systems' | DW News,['DW News'],2022-06-01T09:25:39Z,632881,6010.0,2312.0,,PT15M6S,hd,https://i.ytimg.com/vi/JUzKzDqGmu4/hqdefault.jpg,33.53184509277344,0.22862769663333893,0.27634668350219727
168,OxUY03uQKU8,NBC News,Trump Lawyers Press Claim Of Legal Immunity From Jan. 6 Civil Lawsuits,"['NBC News NOW', 'Live with Aaron Gilchrist']",2022-07-28T21:30:15Z,287106,2384.0,1182.0,,PT2M31S,hd,https://i.ytimg.com/vi/OxUY03uQKU8/hqdefault.jpg,11.228684425354004,0.3301558792591095,0.3752053380012512
169,VZcWrJfpbYc,WELT Nachrichtensender,PARTEIAUSSCHLUSS: Maaßen feuert zurück - CDU-Führung geht in Deckung,"['2019', 'aktuell', 'welt', 'n24', 'nachrichten', 'news', 'video', 'tv', 'fernsehen', 'deutschland', 'berlin', 'politik', 'union', 'cdu', 'akk', 'werteunion', 'nationalkonservative', 'rechtspopulisten', 'ex verfassungsschutzchef', 'hans georg maaßen', 'michael kretschmer', 'landtagswahl', 'sachsen', 'abgrenzung', 'bundespartei', 'afd', 'annegret kramp karrenbauer', 'parteiausschluss', 'politikwende', 'klima', 'migration', 'abschiebungen', 'klimawandel', 'reaktionäre']",2019-08-18T09:32:19Z,156831,2933.0,,,PT2M15S,hd,https://i.ytimg.com/vi/VZcWrJfpbYc/hqdefault.jpg,251.9566192626953,0.4941132366657257,0.23733536899089813
170,HNY8uu4dqYE,NBC News,Meet The Press Full Broadcast - August 7,"['dc', 'election', 'government', 'meet the press', 'mtp', 'politics', 'washington', 'washington d.c.', 'nbc news', 'news coverage', 'breaking news', 'us news', 'world news', 'nightly news', 'current events', 'top stories', 'pop culture', 'business', 'health', 'chuck todd', 'trump', 'gop', 'republicans', 'democrats', 'Meet The Press full broadcast', 'Meet The Press full episode', 'Nancy Mace', 'Stacey Abrams', 'Chris Van Hollen', 'abortion', 'abortion rights', 'Joe Biden', 'Supreme Court']",2022-08-07T18:30:17Z,373442,3201.0,1167.0,,PT47M38S,hd,https://i.ytimg.com/vi/HNY8uu4dqYE/hqdefault.jpg,301.3589172363281,0.29495516419410706,0.21983157098293304
171,plAEyuXO0-w,DW News,"Mariupol: Defenders warn the city could fall within days, if not hours | DW News",['DW News'],2022-04-20T18:19:33Z,215743,2514.0,1485.0,,PT8M35S,hd,https://i.ytimg.com/vi/plAEyuXO0-w/hqdefault.jpg,4.36107873916626,0.23340286314487457,0.3585572838783264
172,xqotzySyO80,DW Español,"Inversores chinos y taiwaneses, preocupados por la visita de Pelosi","['Nancy Pelosi', 'Taiwán', 'China', 'microchips', 'semiconductores', 'DWNoticias', 'Economía']",2022-08-04T00:00:30Z,178008,2869.0,289.0,,PT12M1S,hd,https://i.ytimg.com/vi/xqotzySyO80/hqdefault.jpg,283.7684326171875,0.5669925212860107,0.231308251619339
173,4UJM4RFQjpU,Dhruv Rathee,What is Communism? | Success and Failures of Communism | Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'india news live', 'indian youtuber', 'Narendra Modi', 'Rahul Gandhi', 'What is Communism', 'Philosophy', 'Communist Ideology', 'Karl Marx', 'Lenin', 'Stalin', 'Who was Stalin', 'Who was Karl Marx', 'Communist Manifesto', 'Communism vs Capitalism', 'Communism vs Socialism', 'Basics by Dhruv Rathee', 'Educational', 'World history', 'Communism kya hai', 'Khan Sir', 'Was Communism ever succesful', 'Pros and Cons of Communism']",2021-02-28T09:20:27Z,4685730,224582.0,15111.0,,PT19M57S,hd,https://i.ytimg.com/vi/4UJM4RFQjpU/hqdefault.jpg,346.07513427734375,0.48877960443496704,0.34849366545677185
175,43nZfBb24aM,NBC News,Hallie Jackson NOW - June 10 | NBC News NOW,['NBC News NOW'],2022-06-11T00:23:59Z,154388,520.0,58.0,,PT47M44S,hd,https://i.ytimg.com/vi/43nZfBb24aM/hqdefault.jpg,329.2022705078125,0.3110795319080353,0.32643458247184753
176,whHqD0UOA94,NBC News,Morning News NOW Full Broadcast - March 18,['NBC News NOW'],2022-03-18T22:05:03Z,342083,1260.0,242.0,,PT49M38S,hd,https://i.ytimg.com/vi/whHqD0UOA94/hqdefault.jpg,218.94073486328125,0.16652445495128632,0.25196564197540283
177,oImxcKc0qak,Dhruv Rathee,The Truth behind Inflation | Explained by Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'india news live', 'indian youtuber', 'Narendra Modi', 'Rahul Gandhi', 'Inflation', 'Why Inflation happens', 'Cryptocurrency', 'Deflation', 'Economic Growth', 'Recession', 'Bitcoin', 'Is Bitcoin legal?', 'Bitcoin trading', 'Zero Inflation', 'Unemployment', 'Philips curve', 'Mehna', 'Economics', 'Reserve Bank of India', 'CPI', 'Cost Price Index']",2020-06-14T12:23:50Z,3042508,172025.0,7960.0,,PT13M,hd,https://i.ytimg.com/vi/oImxcKc0qak/hqdefault.jpg,8.283567428588867,0.34182143211364746,0.3193480968475342
178,v5sKLm7ZgAM,DW Español,DW Noticias del 12 de septiembre: Ucrania recupera terreno en región de Járkov [Noticiero completo],"['guerra en ucrania', 'rusia', 'ucrania', 'putin', 'zelinski', 'jarkov']",2022-09-12T23:44:55Z,260347,4807.0,750.0,,PT27M27S,hd,https://i.ytimg.com/vi/v5sKLm7ZgAM/hqdefault.jpg,215.67086791992188,0.5437872409820557,0.22667188942432404
179,oj4LXI4dkbs,DW Español,11 de septiembre: Ucrania lanza una contraofensiva con el objetivo de dar un vuelco a la guerra,"['guerra', 'Ucrania', 'Rusia', 'Putin', 'Zelenski', 'DW', 'Noticias', 'Journal']",2022-09-12T00:34:19Z,707683,9822.0,1961.0,,PT15M10S,hd,https://i.ytimg.com/vi/oj4LXI4dkbs/hqdefault.jpg,2.1728196144104004,0.25175952911376953,0.2514753043651581
180,PATxJ-wwcUY,Al Jazeera English,Is artificial intelligence out of control? | Start Here,"['#AI #artificialintelligence', 'crypto news today', 'crypto trading for beginners', 'artificial intelligence documentary', 'elon musk', 'machine learning', 'artificial intelligence robot', 'artificial intelligence says', 'tech news', 'start here', 'al jazeera', 'artificial intelligence tom cardy', 'artificial intelligence bomb', 'artificial intelligence', 'artificial intelligence course', 'artificial intelligence full course']",2022-06-23T14:10:38Z,311523,6247.0,582.0,,PT11M14S,hd,https://i.ytimg.com/vi/PATxJ-wwcUY/hqdefault.jpg,347.67608642578125,0.2780028283596039,0.24908748269081116
181,qCBfygrfk4c,DW Español,"DW Noticias del 02 de noviembre: Bolsonaro será ""fiel a la Constitución"" [Noticiero completo]",,2022-11-02T00:30:12Z,187462,2239.0,360.0,,PT27M7S,hd,https://i.ytimg.com/vi/qCBfygrfk4c/hqdefault.jpg,345.1299743652344,0.24431674182415009,0.19354663789272308
182,iGJoIsLXd1A,NBC News,Meet The Press Broadcast (Full) - April 10,,2022-04-10T18:26:23Z,757167,3389.0,896.0,,PT47M35S,hd,https://i.ytimg.com/vi/iGJoIsLXd1A/hqdefault.jpg,253.43125915527344,0.28799086809158325,0.24648982286453247
183,ZxF8uQUYMFM,NBC News,Hallie Jackson NOW - March 4 | NBC News NOW,['NBC News NOW'],2022-03-05T01:09:15Z,422799,1144.0,215.0,,PT50M8S,hd,https://i.ytimg.com/vi/ZxF8uQUYMFM/hqdefault.jpg,329.2022705078125,0.3110795319080353,0.32643458247184753
