,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
140,Wmg_2IL2uFw,Ecosia,Insider Strategies to Avoid Wildfires,"['How wildfires spread', 'how wildfires affect climate change', 'who causes wildfires', 'who started wildfires in california', 'how wildfires cause air pollution', 'which countries have wildfires', 'what starts most wildfires', 'can wildfires be prevented', 'can wildfires cause droughts', 'are wildfires getting worse', 'are wildfires becoming more frequent', 'why wildfires are important for forets', 'why wildfires are good', 'how wildfires help the environment', 'California wildfires']",2022-09-08T16:08:09Z,64511,1433,147,,PT11M2S,hd,https://i.ytimg.com/vi/Wmg_2IL2uFw/hqdefault.jpg
141,56lezIhiVP8,The Jimmy Fund,Register now for the 2023 Boston Marathon® Jimmy Fund Walk presented by Hyundai,,2023-02-24T14:06:31Z,39255,31,0,,PT1M43S,hd,https://i.ytimg.com/vi/56lezIhiVP8/hqdefault.jpg
142,VZjHNoaVelo,Whirlpool USA,Whirlpool® 2 in 1 Removable Agitator  Washing Machine,"['Whirlpool', 'Whirlpool USA', 'Appliance', 'Home Appliances', 'Laundry', 'Washer', 'Washing Machine', 'Product Details', '2 in 1 Removable Agitator', 'top loading washing machine', 'top load washing machine', 'laundry routine']",2021-05-19T18:03:38Z,14661326,265,0,,PT16S,hd,https://i.ytimg.com/vi/VZjHNoaVelo/hqdefault.jpg
143,9kOJgFDVKNY,Weckerswelt,Konstantin Wecker: Utopia 2 0 Trailer,,2023-05-23T13:58:54Z,65963,147,,,PT1M17S,hd,https://i.ytimg.com/vi/9kOJgFDVKNY/hqdefault.jpg
144,xA1h8jW3Adc,DW Türkçe,“Yıkılmak zorunda olan zihinlerdeki duvar” - DW Türkçe,"['DW Türkçe', 'Roger Waters', 'İZEV', 'İstanbul Zihinsel Engelliler İçin Eğitim ve Dayanışma Vakfı', 'İstanbul', 'Down sendromu', 'Down sendromlu', 'Pink Floyd', 'Another Brick in The Wall', 'Merve Kılıç', 'Hakan Kural']",2018-11-21T11:23:27Z,28306,3069,36,,PT6M4S,hd,https://i.ytimg.com/vi/xA1h8jW3Adc/hqdefault.jpg
145,99Y3m6IJnrQ,FECG Lahr / Betesdalahr,"Freund, wir ziehn ins Heimatland. Fam. Binefeld","['FECG', 'Lahr', 'Christliche', 'Lieder', 'Binefeld', 'Freund', 'wir ziehn ins Heimatland', 'Fam. Binefeld']",2020-08-20T14:00:53Z,1914672,13914,536,,PT3M25S,hd,https://i.ytimg.com/vi/99Y3m6IJnrQ/hqdefault.jpg
146,9NzG-czd2gU,FECG Lahr / Betesdalahr,"""У дороги лилия цвела"". Fam. Binefeld","['FECG', 'Lahr', 'Fam. Binefeld', 'Христианские Песни']",2020-02-04T14:40:44Z,1719192,12395,176,,PT4M48S,hd,https://i.ytimg.com/vi/9NzG-czd2gU/hqdefault.jpg
147,P0rLnLGu6b0,Safeguard Philippines,Safeguard Lurkers,,2020-10-02T01:16:00Z,672417,3418,81,,PT31S,hd,https://i.ytimg.com/vi/P0rLnLGu6b0/hqdefault.jpg
148,UlNZ9SGUZ9s,stern TV,Alleinerziehend und Wohnungslos - Wohnungsnot in Deutschland | stern TV,"['stern TV', 'sternTV', 'Reportage', 'Doku', 'Dokumentation', 'Fernsehen', 'Deutsch', 'Wohnungsnot', 'Wohnen', 'WOhnung', 'alleinerziehend', 'alleinerziehende Mütter']",2018-06-28T18:15:00Z,166436,1247,366,,PT10M59S,hd,https://i.ytimg.com/vi/UlNZ9SGUZ9s/hqdefault.jpg
149,1xTBmFWQRJ4,KNAPPSCHAFT,Rezept – Rotkohlsalat mit Apfel und Feta,"['Knappschaft', 'Krankenkasse', 'Krankenversicherung', 'Gesundheit']",2022-11-07T15:00:01Z,168480,28,0,,PT59S,hd,https://i.ytimg.com/vi/1xTBmFWQRJ4/hqdefault.jpg
