,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
445,Mp54Q85e8nQ,DW Documental,Después de la huida - Cuando lo ajeno se vuelve un hogar | DW Documental,"['huida', 'expulsión', 'persecución', 'artistas', 'exilio', 'Judith Kerr', 'Aeham Ahmad', 'Sasa Stanisic', 'Nneka Egbuna', 'Antonio Skarmeta', 'documental']",2018-02-19T20:00:01Z,657840,6716,464,,PT42M31S,hd,https://i.ytimg.com/vi/Mp54Q85e8nQ/hqdefault.jpg
446,7Fbc376gcVs,Auf Klo,Was bedeutet Intergeschlechtlichkeit?❓| Auf Klo,"['intersexualität mann', 'intersexualität frau', 'intersexualität geschlecht', 'intersexualität hormone', 'intersexualität', 'intersexuell', 'intersexualität doku', 'intersexualität quarks', 'intersexualität bilder', 'intersexualität erkärt', 'intersexualität was ist das', 'intersexualität arte', 'intersexualität operation', 'intersexualität inge', 'intersexualität auf klo', 'intersexualität biologie', 'intersexualität op']",2019-01-31T15:17:54Z,522310,14026,757,,PT11M,hd,https://i.ytimg.com/vi/7Fbc376gcVs/hqdefault.jpg
447,oIDZzA5XXYU,einfach lecker,Hör auf Butter zu kaufen❗ Nur 1 Zutat nötig! Mach es selbst!,"['einfach lecker', 'rezept', 'rezepte', 'rezepte schnell und einfach', 'Butter', 'Butter-Rezept', 'Butterrezept', 'schnelles Butter rezept', 'schnelles Butterrezept', 'schnelles Rezept', 'schnelles Butter-Rezept', 'einfaches Rezept', 'einfaches Butter-Rezept', 'wie man kocht', 'wie man Butter macht', 'leckeres Rezept', 'leckeres Butter-Rezept', 'schnelles Butter Rezept', 'einfaches Butterrezept', 'leckeres Butterrezept', 'schnelles rezept', 'einfach leckere rezepte']",2021-10-19T16:03:35Z,21505016,315612,11640,,PT4M30S,hd,https://i.ytimg.com/vi/oIDZzA5XXYU/hqdefault.jpg
448,grmAfV_oCv0,No: 309,No: 309 9. Bölüm Özel Klip!,"['No: 309', 'fox', 'dizi', 'izle', 'hd', 'bölüm', 'parça', 'tanıtım', 'fragman', 'demet özdemir', 'furkan palalı', 'romantik komedi', 'sumru yavrucuk', 'songül', 'cihan ercan', 'özlem tokaslan', 'suat sungur', 'sevinç erbulak', 'beyti engin', 'şadi', 'betül', 'fikret', 'yıldız', 'erol', 'ismet', 'onur', 'lale', '9. Bölüm']",2016-08-10T21:18:05Z,829392,3656,147,,PT3M13S,hd,https://i.ytimg.com/vi/grmAfV_oCv0/hqdefault.jpg
449,PkeG6tmpiUM,Xuzedo Lastner,No game no life - Le discours de Sora,,2015-07-17T17:38:32Z,2877,53,2,,PT4M41S,hd,https://i.ytimg.com/vi/PkeG6tmpiUM/hqdefault.jpg
450,jWO3EDlTtkI,SWR,Familie zu Waldburg-Zeil aus Hohenems | Adel im Südwesten,"['Waldburg-Zeil', 'Hohenems', 'Adel', 'Kaiser Franz Joseph', 'Siss', 'Kunsthistorikerin', 'Glopper', 'Sissi', 'Das Erste', 'SWR', 'Adel im Südwesten', 'Adel in Deutschland', 'Adelige Familien', 'Kaiserin Sissis Ur-Ur-Enkel', 'Enkel einer Kaiserin', 'Kaiserin Sissi', 'Familie zu Waldburg-Zeil aus Hohenems']",2020-02-20T16:00:14Z,1328252,9687,746,,PT29M40S,hd,https://i.ytimg.com/vi/jWO3EDlTtkI/hqdefault.jpg
451,y0LEZ1S1cSU,Simplicissimus,Apple: Warum deine Apps zu teuer sind,"['Airbnb Apple', 'App Store teuer', 'Apple App Store', 'Apple Epic Games', 'Apple Fortnite', 'Apple Monopol', 'Facebook Apple', 'Freefortnite', 'Google Play Store', 'Simplicissimus', 'Spotify Apple', 'Warum Apple so erfolgreich ist', 'Wie Apple dich manipuliert', 'iPhone Apps', 'iPhone teuer']",2021-06-23T16:00:23Z,763064,55974,3966,,PT7M49S,hd,https://i.ytimg.com/vi/y0LEZ1S1cSU/hqdefault.jpg
452,AkwUlHHVhns,Telly MEK,Megha Barsenge Promo - Megha Ke Bacche Ko Maarne Ka Plan Banaya Biji Ne Kya Arjun Bacha Payega,"['megha barsenge promo', 'megha barsenge new promo', 'megha barsenge today promo', 'megha barsenge today episode', 'megha barsenge aaj ka episode', 'megha barsenge', 'megha barsenge today full episode promo', 'megha barsenge today full episode', 'megha barsenge episode 1', 'megha barsenge serial', 'megha barsenge natak', 'megha barsenge hindi serial', 'megha barsenge new episode today', 'megha barsenge hindi full episode', 'neil bhatt megha barsenge', 'megha barsenge serial today full episode']",2024-12-23T14:04:21Z,255355,2727,4,,PT59S,hd,https://i.ytimg.com/vi/AkwUlHHVhns/hqdefault.jpg
453,62tEuL1FOtM,TRAIN WITH GAINSBYBRAINS,Get STRONG ABS in 14 Days With This Workout | 10 Min Sixpack Workout,"['gains by brains', 'Gainsbybrains', 'Gainsbybrains workout', 'ab workout', 'fat burn workout', 'lower ab workout', 'burn ab fat workout', 'total core workout', 'effective ab workout', 'shredded ab workout', 'home ab workout', 'intense ab workout', 'abs in 14 days', 'sophie van oostenbrugge']",2022-06-01T06:44:31Z,1830669,25684,253,,PT10M14S,hd,https://i.ytimg.com/vi/62tEuL1FOtM/hqdefault.jpg
454,sfFYHEx4PCE,SpaceClippas,Why we need NASA🚀 w/ Neil deGrasse Tyson,,2024-12-23T15:01:07Z,290129,16958,146,,PT32S,hd,https://i.ytimg.com/vi/sfFYHEx4PCE/hqdefault.jpg
